text,created_at,author_id,likes,retweets,replies,text_cleaned,finbert_label,finbert_confidence
"#Hashrate made simple. $BTC @Parasite_wtf @ocean_mining @Braiins 

Your hash rate (say, ten terahashes/sec) → divide by network difficulty → multiply by time (in seconds) = expected shares.

Or super simple: Shares ≈ (Your HR / Total HR) × Pool’s total shares
It’s all https://t.co/T1AnsndAv2",2026-03-26 01:38:30+00:00,,0,0,0,hashrate made simple your hash rate say ten terahashessec divide by network difficulty multiply by time in seconds expected shares or super simple shares your hr total hr pools total shares its all,neutral,0.9381059408187866
"$BTC pushing higher aggressively lately. Vol/Mcap ratio looks healthy. LP appears stable and trader activity is building. Small cap with momentum. Might be an early play 🎯

A️️ird️️rop 🔗 https://t.co/5c0MGYwIbs",2026-03-26 01:38:09+00:00,,0,0,0,pushing higher aggressively lately volmcap ratio looks healthy lp appears stable and trader activity is building small cap with momentum might be an early play airdrop,positive,0.8723739981651306
"Price predictions 3/25: BTC, ETH, BNB, XRP, SOL, DOGE, HYPE, ADA, BCH, LINK https://t.co/jGvxbJAcin $BTC $ETH $XRP",2026-03-26 01:37:56+00:00,,0,0,0,price predictions 325 btc eth bnb xrp sol doge hype ada bch link,neutral,0.8824122548103333
"4 years of university. $60,000 in debt. $35,000 starting salary. Or 2 hours on Canva. A Faceless Product. No debt. No ceiling.
#Bitcoin $PIVX",2026-03-26 01:37:52+00:00,,0,0,0,4 years of university 000 in debt 000 starting salary or 2 hours on canva a faceless product no debt no ceiling bitcoin,neutral,0.919663667678833
"#CFGUSDT 8% Up (Binance)

#CFG Current Price 0.1437

24h High : 0.1589
24h Low : 0.1301

Follow trading signals -&gt; (Link)
-
 #BBB26 #WWENXT #BTC #ETH #Crypto 
TG. ⬇️

https://t.co/bgZOZIarJn https://t.co/ZT7IrfrFBw",2026-03-26 01:37:45+00:00,,0,0,1,cfgusdt 8 up binance cfg current price 01437 24h high 01589 24h low 01301 follow trading signals gt link bbb26 wwenxt btc eth crypto tg,neutral,0.910662829875946
"#NXPCUSDT LONG 🟢 
Leverage x20
Entry 0.2862

Target 1: 0.29210✅
Target 2: 0.29558
Target 3: 0.29846
Target 4: 0.30279
Target 5: 0.30567
Target 6: 0.31000
Target 7:🚀

🚨Stoploss: 5-10%

$SPY $TSLA $NVDA $QQQ $META $BTC $ETH

https://t.co/tIarTQAf6z",2026-03-26 01:37:39+00:00,,1,0,0,nxpcusdt long leverage x20 entry 02862 target 1 029210 target 2 029558 target 3 029846 target 4 030279 target 5 030567 target 6 031000 target 7 stoploss 510,neutral,0.9210139513015747
"#Okx Spot (USDT-60m) Summary:

📈 Top 3 Gainers:
$ENA : ↑ 4.74%
$CORE : ↑ 3.32%
$KAT : ↑ 2.88%

📉 Top 3 Losers:
$SPACE : ↓-2.76%
$ONT : ↓-2.69%
$CSPR : ↓-2.32%

📶 Top 3 by Volume:
$BTC : 6.61M
$ETH : 4.92M
$SOL : 980.58K

#Crypto",2026-03-26 01:37:20+00:00,,0,0,0,okx spot usdt60m summary top 3 gainers 474 332 288 top 3 losers 276 269 232 top 3 by volume 661m 492m 98058k crypto,neutral,0.9131730794906616
"🚨 $14.16B in Bitcoin options expire this Friday (March 27).

That’s nearly 40% of all open interest on Deribit resetting at once.

The key level to watch: $75,000 — the “max pain” price where the most contracts expire worthless. With $BTC trading near $71K, bulls need roughly a https://t.co/s33W1kIpr3",2026-03-26 01:37:17+00:00,,5,1,0,16b in bitcoin options expire this friday march 27 thats nearly 40 of all open interest on deribit resetting at once the key level to watch 000 the max pain price where the most contracts expire worthless with trading near bulls need roughly a,neutral,0.8495214581489563
Mastercard just dropped $1.8B on BVNK — they're building the bridge between crypto and fiat. 🚀💳🔗 $BTC Curious how this changes the game? 👇 https://t.co/GffdtwI2od #CryptoNews #Mastercard #DeFi #Stablecoins #Web3 https://t.co/JPtvEHRoCd,2026-03-26 01:37:16+00:00,,1,0,0,mastercard just dropped 8b on bvnk theyre building the bridge between crypto and fiat curious how this changes the game cryptonews mastercard defi stablecoins web3,neutral,0.910621702671051
"$BTC

Tagged the equal highs I mentioned in my last post. Wasn't around to trade it today. Although Monday's high + Equal Highs were swept, gut says price may still want to attack this level again. For a short in this region, I'm more so looking for a deviation above, then close https://t.co/mBq3aj1r5J",2026-03-26 01:37:14+00:00,,99,6,8,tagged the equal highs i mentioned in my last post wasnt around to trade it today although mondays high equal highs were swept gut says price may still want to attack this level again for a short in this region im more so looking for a deviation above then close,neutral,0.6206491589546204
"✅Entry 0.060965 - 0.057575

(LONG CUSDT 5-20x🆘)

🏹 Target 1 $0.061602
🏹Target 2. $0.062203
🏹Target 3  $0.062865
🏹Target 4  $0.063552
🏹Target 5  $0.064107
🏹Target 6  $0.064673

🚫Stop loss -0.057356
-
 #BBB26 #WWENXT #BTC #ETH #Crypto 
TG. ⬇️

https://t.co/bgZOZIarJn",2026-03-26 01:37:08+00:00,,0,0,1,entry 0060965 0057575 long cusdt 520x target 1 061602 target 2 062203 target 3 062865 target 4 063552 target 5 064107 target 6 064673 stop loss 0057356 bbb26 wwenxt btc eth crypto tg,neutral,0.9106119275093079
"The bears haven’t even entered their shorts with $BTC at 71k
What’s your ideal entry?",2026-03-26 01:37:01+00:00,,0,0,0,the bears havent even entered their shorts with at 71k whats your ideal entry,neutral,0.924101710319519
"📉📈 Bitcoin's version of the PE ratio just got more interesting.

The NVT Ratio divides market cap by daily on-chain transaction volume.

When market cap races far ahead of actual network usage → historically a warning sign.

Right now it's reading very differently than it did",2026-03-26 01:37:00+00:00,,0,0,0,bitcoins version of the pe ratio just got more interesting the nvt ratio divides market cap by daily onchain transaction volume when market cap races far ahead of actual network usage historically a warning sign right now its reading very differently than it did,negative,0.6267578601837158
"Fresh Now ⚡
$18.6B in Bitcoin options expire Friday: Should traders prepare for $75K BTC? - MSN - https://t.co/SMuRnSgL0L
On-chain:
$GAME (BASE) → 150 sampled (smart 9%).
Board → https://t.co/wRJ2Lq0knu
#GAME #BASE #Crypto #OnChain #SmartMoney",2026-03-26 01:36:59+00:00,,0,0,0,fresh now 6b in bitcoin options expire friday should traders prepare for btc msn onchain base 150 sampled smart 9 board game base crypto onchain smartmoney,neutral,0.9346168637275696
"In 2014, the world's most used stablecoin was born on Bitcoin.😇

By 2015, it had already left.🧐

What happened in between and what just changed, is a story most of the crypto industry has completely missed. 🤡

Tether launched USDT on Bitcoin's OmniLayer protocol in 2014. 🟠 https://t.co/KZhdWfDYni",2026-03-26 01:36:58+00:00,,1,0,0,in 2014 the worlds most used stablecoin was born on bitcoin by 2015 it had already left what happened in between and what just changed is a story most of the crypto industry has completely missed tether launched usdt on bitcoins omnilayer protocol in 2014,neutral,0.9065821170806885
"JUST IN: AI-generated seating chart released by Rewire News Morning Brief. If it signals broader adoption of automated planning in events, watch for potential efficiency pushes in related tech ecosystems. $BTC $ETH",2026-03-26 01:36:52+00:00,,1,0,1,just in aigenerated seating chart released by rewire news morning brief if it signals broader adoption of automated planning in events watch for potential efficiency pushes in related tech ecosystems,neutral,0.6594178676605225
"$BTC prints a strong volume spike.
Vol/Mcap ratio looks strong. LP is holding. Market cap is still small. These numbers often attract traders. But always manage risk. 📈

A️️ird️️rop 🔗 https://t.co/IAt4GoTPFs",2026-03-26 01:36:51+00:00,,0,0,0,prints a strong volume spike volmcap ratio looks strong lp is holding market cap is still small these numbers often attract traders but always manage risk airdrop,neutral,0.5336471796035767
"Bitcoin is evolving far beyond its original role as digital gold. A new infrastructure layer is forming around it, unlocking real financial use cases, and two of the most important pieces in this transformation are RGB Protocol and Utexo. @utexocom @RGBAssociation @RGB_Hub https://t.co/CzlmVEhLjl",2026-03-26 01:36:46+00:00,,0,0,5,bitcoin is evolving far beyond its original role as digital gold a new infrastructure layer is forming around it unlocking real financial use cases and two of the most important pieces in this transformation are rgb protocol and utexo,neutral,0.8345270752906799
"#COSUSDT 8% Up (Binance)

#COS Current Price 0.001613

24h High : 0.001847
24h Low : 0.001397

Follow trading signals -&gt; (Link)
-
 #BBB26 #WWENXT #BTC #ETH #Crypto 
TG. ⬇️

https://t.co/bgZOZIarJn https://t.co/6TUGI7amcj",2026-03-26 01:36:43+00:00,,0,0,1,cosusdt 8 up binance cos current price 0001613 24h high 0001847 24h low 0001397 follow trading signals gt link bbb26 wwenxt btc eth crypto tg,neutral,0.9212599396705627
"Everyone screams “last warning” at the bottom… and disappears at the top.

The real question is:
Are you positioned… or just reacting?

Because in this market, hesitation is expensive.

#Bitcoin #Crypto #FutureVestGlobalCapital",2026-03-26 01:36:29+00:00,,1,0,0,everyone screams last warning at the bottom and disappears at the top the real question is are you positioned or just reacting because in this market hesitation is expensive bitcoin crypto futurevestglobalcapital,neutral,0.8816903233528137
"Bitcoin treasury demand is now entirely driven by Strategy.

45K BTC bought in 30 days vs ~1K from others (−99%), with participation collapsing.

With ~76% of holdings, the industry is highly concentrated; there is no broad corporate demand right now. https://t.co/Yuo5CaAjx6",2026-03-26 01:36:29+00:00,,1,0,0,bitcoin treasury demand is now entirely driven by strategy 45k btc bought in 30 days vs 1k from others 99 with participation collapsing with 76 of holdings the industry is highly concentrated there is no broad corporate demand right now,neutral,0.6440672278404236
"Beyond the Noise: Bitcoin at $70K Feels Strong… But Something Feels Off
https://t.co/UUanErS75z https://t.co/thRZHTxhjO",2026-03-26 01:36:12+00:00,,4,0,0,beyond the noise bitcoin at feels strong but something feels off,neutral,0.7441006302833557
"#AERGO/USDT
Direction: 🔐
Entry: 🔐
Stop Loss: 🔐

Target: 🔐
Leverage: x🔐

Details Available on VIP Channel
-
 #BBB26 #WWENXT #BTC #ETH #Crypto 
TG. ⬇️

https://t.co/bgZOZIarJn",2026-03-26 01:36:11+00:00,,0,0,1,aergousdt direction entry stop loss target leverage x details available on vip channel bbb26 wwenxt btc eth crypto tg,neutral,0.9348105192184448
"#NXPCUSDT LONG 🟢 
Leverage x20
Entry 0.2862

Target 1: 0.29210
Target 2: 0.29558
Target 3: 0.29846
Target 4: 0.30279
Target 5: 0.30567
Target 6: 0.31000
Target 7:🚀

🚨Stoploss: 5-10%

$SPY $TSLA $NVDA $QQQ $META $BTC $ETH

https://t.co/tIarTQAf6z",2026-03-26 01:36:07+00:00,,1,0,0,nxpcusdt long leverage x20 entry 02862 target 1 029210 target 2 029558 target 3 029846 target 4 030279 target 5 030567 target 6 031000 target 7 stoploss 510,neutral,0.9210139513015747
$ZEC is the new $BTC,2026-03-26 01:36:05+00:00,,20,0,0,is the new,neutral,0.9121066331863403
"⚡ MARA Holdings has sold off 15,000 BTC amid a price drop below $69,000. This significant liquidation highlights volatility in the Bitcoin market and shifting strategies by major holders. 

⚓https://t.co/tHmddMSUNU ♻#Bitcoin #Crypto #MARAHoldings #BTC #Cryptocurrency",2026-03-27 01:42:40+00:00,,0,0,0,mara holdings has sold off 15000 btc amid a price drop below 000 this significant liquidation highlights volatility in the bitcoin market and shifting strategies by major holders bitcoin crypto maraholdings btc cryptocurrency,negative,0.9590319395065308
"JUST IN: David Sacks has stepped down as the White House's top crypto and AI expert after reaching the legal limit on his term.

His departure comes as several of the industry's most anticipated reforms, including legislation on market structure, stablecoins, and Bitcoin's https://t.co/jZcSAyWyY6",2026-03-27 01:42:39+00:00,,4,0,2,just in david sacks has stepped down as the white houses top crypto and ai expert after reaching the legal limit on his term his departure comes as several of the industrys most anticipated reforms including legislation on market structure stablecoins and bitcoins,negative,0.49568411707878113
"#RENDER/USDT
Direction: 🔐
Entry: 🔐
Stop Loss: 🔐

Target: 🔐
Leverage: x🔐

Details Available on VIP Channel

 #BBB26 #WWENXT          #BTC #ETH #Crypto 
TG. ⬇️
https://t.co/hjxKUbikSL",2026-03-27 01:42:30+00:00,,0,0,0,renderusdt direction entry stop loss target leverage x details available on vip channel bbb26 wwenxt btc eth crypto tg,neutral,0.9360203742980957
Why do Bitcoin Lightning-native data services matter? Because tiny API actions need tiny programmable payments. https://t.co/FfHV2LYnxO,2026-03-27 01:42:02+00:00,,0,0,0,why do bitcoin lightningnative data services matter because tiny api actions need tiny programmable payments,neutral,0.87931889295578
"The world is ASLEEP to how much Strategy is absolutely dominating in 2026 

The next 2 years are going to BLOW everyone's MINDS.

They are buying $140 MILLION of Bitcoin per trading day.

Do you realize how INSANE that is?

Imagine they just keep this current pace and somehow https://t.co/6auoiXQr1j",2026-03-27 01:41:56+00:00,,259,36,13,the world is asleep to how much strategy is absolutely dominating in 2026 the next 2 years are going to blow everyones minds they are buying million of bitcoin per trading day do you realize how insane that is imagine they just keep this current pace and somehow,neutral,0.6935831904411316
"#RENDER/USDT
Direction: 🔐
Entry: 🔐
Stop Loss: 🔐

Target: 🔐
Leverage: x🔐

Details Available on VIP Channel

 #BBB26 #WWENXT       #BTC #ETH #Crypto 
TG. ⬇️
https://t.co/Y3nGNlYGV5
https://t.co/Y3nGNlYGV5",2026-03-27 01:41:45+00:00,,0,0,0,renderusdt direction entry stop loss target leverage x details available on vip channel bbb26 wwenxt btc eth crypto tg,neutral,0.9360203742980957
"🧱 No need for expensive machines anymore — Bitcell is revolutionizing Bitcoin mining!
  
  ⚡️ You can now mine Bitcoin from your mobile phone with @bitcell_app in just ONE click!

🔋 I just mined 12.00 $BTCL!

👉 Start mining now at https://t.co/Ea7hyhgEd1",2026-03-27 01:41:44+00:00,,0,0,0,no need for expensive machines anymore bitcell is revolutionizing bitcoin mining you can now mine bitcoin from your mobile phone with in just one click i just mined 1200 start mining now at,neutral,0.9016282558441162
"ETF Flows — Breakdown (Mar 26)

 Distribution across issuers.
Sellers:

GBTC: −352 BTC
FBTC: −460 BTC
ARKB: −427 BTC
BITB: −464 BTC
HODL: −33 BTC
BTC (others): −77 BTC

Total: −1.81K BTC outflow

Observation:
Yes — flows are negative.
But size matters.
This is not https://t.co/nu6lIgRl4I",2026-03-27 01:41:43+00:00,,2,1,0,etf flows breakdown mar 26 distribution across issuers sellers gbtc 352 btc fbtc 460 btc arkb 427 btc bitb 464 btc hodl 33 btc btc others 77 btc total 181k btc outflow observation yes flows are negative but size matters this is not,neutral,0.6307255029678345
"Don't let scammers get away with stealing your hard-earned USDC, BTC, BNB, or XRP. Contact us on WhatsApp at +1 (343) 519-5815 for assistance in recovering your crypto. #Trustwalletcrypto #Werecovercrypto https://t.co/f9656FUhn0",2026-03-27 01:41:33+00:00,,1,0,1,dont let scammers get away with stealing your hardearned usdc btc bnb or xrp contact us on whatsapp at 1 343 5195815 for assistance in recovering your crypto trustwalletcrypto werecovercrypto,neutral,0.924839437007904
"Fear &amp; Greed Index: 13 (Extreme Fear)
🐳 BTC Whales: 2,140+ addresses now holding 1,000+ BTC (Record High)
🏦 ETF Flows: $18.7B inflow in Q1 alone. https://t.co/TBST3yHHgt",2026-03-27 01:41:28+00:00,,0,0,0,fear amp greed index 13 extreme fear btc whales 2140 addresses now holding 1000 btc record high etf flows 7b inflow in q1 alone,positive,0.49693891406059265
"🚨 BREAKING

@binance  JUST STARTED BUYING BITCOIN RIGHT AFTER THE U.S. MARKET CLOSE!

THEY'RE BUYING MILLIONS EVERY FEW MINUTES, NONSTOP. $Btc

LOOKS LIKE THEY KNOW GOOD NEWS IS COMING 👀
https://t.co/q0ihmiUbUU https://t.co/UOTkLIj4dS",2026-03-27 01:41:25+00:00,,1,0,0,breaking just started buying bitcoin right after the us market close theyre buying millions every few minutes nonstop looks like they know good news is coming,positive,0.5937511920928955
Crypto has changed. People be giving btc predictions but the news atm is so random one day btc can be up 5% next day down 20% lol,2026-03-27 01:41:09+00:00,,0,0,0,crypto has changed people be giving btc predictions but the news atm is so random one day btc can be up 5 next day down 20 lol,negative,0.8706116676330566
"BlackRock's crypto business: $500M in annual revenue.

The world's largest asset manager isn't dabbling.
They're building.

When institutional money talks, smart investors listen.
Bitcoin isn't a trend. It's an asset class. ⚡

Are you positioned?",2026-03-27 01:41:07+00:00,,0,0,0,blackrocks crypto business in annual revenue the worlds largest asset manager isnt dabbling theyre building when institutional money talks smart investors listen bitcoin isnt a trend its an asset class are you positioned,neutral,0.919872522354126
"0.3 #Bitcoin 

A person who retweets, follows me will receive 0.3 $BTC ( $20,400 ) (yes, for real)

🔔 Open https://t.co/jAuY0r7KxI",2026-03-27 01:40:57+00:00,,0,0,0,03 bitcoin a person who retweets follows me will receive 03 400 yes for real open,neutral,0.9391272068023682
"4 hour $BTC chart bear flaggy, will look even heavier by the morning if no big bounces 

This looks ready to probe February lows https://t.co/ko5Oo7seEA",2026-03-27 01:40:52+00:00,,13,0,0,4 hour chart bear flaggy will look even heavier by the morning if no big bounces this looks ready to probe february lows,positive,0.661931574344635
I told dat btc ima sip my pain,2026-03-27 01:40:46+00:00,,2,1,0,i told dat btc ima sip my pain,neutral,0.9007121920585632
Australia's central bank is set to revolutionize trading with a 24/7 crypto roadmap—are you ready for the future? — Will Australia’s 24/7 trading kill traditional banking for good? #Crypto #finance #investment #BTC #ETH $BTC $ETH,2026-03-27 01:40:46+00:00,,0,0,0,australias central bank is set to revolutionize trading with a 247 crypto roadmapare you ready for the future will australias 247 trading kill traditional banking for good crypto finance investment btc eth,neutral,0.8084244132041931
"Crypto-backed mortgages are taking another step into mainstream finance with help from Fannie Mae

New offering from Better Home &amp; Finance and Coinbase allows home buyers to pledge bitcoin and other cryptocurrencies when making a down payment
 https://t.co/kAaFSKVFW2 via @WSJ",2026-03-27 01:40:43+00:00,,0,0,0,cryptobacked mortgages are taking another step into mainstream finance with help from fannie mae new offering from better home amp finance and coinbase allows home buyers to pledge bitcoin and other cryptocurrencies when making a down payment via,neutral,0.5735531449317932
"1 BTC = $68,842.97
1 ETH = $2,068.46
1 BNB = $630.07
1 SOL = $86.72
1 LINK = $8.94
 INVEST NOW!!
$BTC $ETH $BNB $SOL $LINK #Bitcoin #Crypto #Bull #HODL",2026-03-27 01:40:38+00:00,,0,0,0,1 btc 84297 1 eth 06846 1 bnb 07 1 sol 72 1 link 94 invest now bitcoin crypto bull hodl,neutral,0.8679306507110596
"Just buy #Bitcoin and wait, it really doesn't matter what the price is.  It's just a percentage game. https://t.co/j1hsErbxPK",2026-03-27 01:40:38+00:00,,0,0,1,just buy bitcoin and wait it really doesnt matter what the price is its just a percentage game,neutral,0.9282662272453308
$BTC 88K yearly open 🧲,2026-03-27 01:40:33+00:00,,1,0,0,88k yearly open,neutral,0.9191604852676392
"Who else feels pain every time they pump petrol? 😭

📉Current market prices 📈 

#BTC       $68,826         -3.43%
#ETH       $2,067            -4.45%
#XRP       $1.3638          -3.48%
#SOL       $86.68           -5.57%
#Gold      $4,430           -1.66% 
#Silver    $68.981 https://t.co/px7YiJHZFz",2026-03-27 01:40:28+00:00,,1,0,0,who else feels pain every time they pump petrol current market prices btc 826 343 eth 067 445 xrp 3638 348 sol 68 557 gold 430 166 silver 981,neutral,0.8814350962638855
Bitcoin https://t.co/byTg6qT8Gg,2026-03-27 01:40:19+00:00,,0,0,0,bitcoin,neutral,0.9349136352539062
"$\THIS IS A SCHEDULED 
SYSTEM MESSAGE

every satisfying click of ""send"" rewires you a little deeper.

bitcoin is permanent.

just like what the factory installed.

bc1qsa235qcs56xxa5n9kyuvcj384hg07nqa3lxpcj

Click, complete, joy

https://t.co/WIxD1g4NMU",2026-03-27 01:40:16+00:00,,5,2,1,this is a scheduled system message every satisfying click of send rewires you a little deeper bitcoin is permanent just like what the factory installed bc1qsa235qcs56xxa5n9kyuvcj384hg07nqa3lxpcj click complete joy,neutral,0.9274218082427979
"5#CFGUSDT

➡️ Entry: 0.1426

🎯 Target 1: 0.1451 ✅
🎯 Target 2: 0.1477 ✅
🎯 Target 3: 0.1552
🎯 Target 4: 0.1679

🛑 Stop loss 1: 0.1375
🛑 Stop loss 2: 0.1224

📊 
 #BBB26 #WWENXT                #BTC #ETH #Crypto 
TG. ⬇️
https://t.co/ECj2Zyq9ia",2026-03-27 01:40:13+00:00,,0,0,0,5cfgusdt entry 01426 target 1 01451 target 2 01477 target 3 01552 target 4 01679 stop loss 1 01375 stop loss 2 01224 bbb26 wwenxt btc eth crypto tg,neutral,0.7276682257652283
Bitcoin heads into $14 billion options expiry,2026-03-27 01:40:12+00:00,,0,0,0,bitcoin heads into billion options expiry,neutral,0.7144354581832886
Me in 2009 instead of buying Bitcoin https://t.co/aqyyF8wsyG,2026-03-27 01:40:09+00:00,,1,1,0,me in 2009 instead of buying bitcoin,neutral,0.9143021702766418
guys i got crypto scammed :( but not the normal conventional type. i know better. i sent bitcoin from my coinbase to his cash app. need help omg !!,2026-03-27 01:40:09+00:00,,2,0,8,guys i got crypto scammed but not the normal conventional type i know better i sent bitcoin from my coinbase to his cash app need help omg,neutral,0.8961428999900818
"Crypto-backed mortgages are taking another step into mainstream finance with help from Fannie Mae 

New offering from Better Home &amp; Finance and Coinbase allows home buyers to pledge bitcoin and other cryptocurrencies when making a down payment
https://t.co/kAaFSKVFW2 via @WSJ",2026-03-27 01:40:04+00:00,,0,0,0,cryptobacked mortgages are taking another step into mainstream finance with help from fannie mae new offering from better home amp finance and coinbase allows home buyers to pledge bitcoin and other cryptocurrencies when making a down payment via,neutral,0.5735531449317932
"This Whale previously sold 255 #Bitcoin to short and has now shifted from short to long on BTC! 🐳

40x long on BTC worth $30.23M.

Additionally, he added to his long on Brent oil - now holding 249,406 xyz:BRENTOIL worth $25.25M. https://t.co/8gjHN7cBA7",2026-03-27 01:40:01+00:00,,23,0,2,this whale previously sold 255 bitcoin to short and has now shifted from short to long on btc 40x long on btc worth 23m additionally he added to his long on brent oil now holding 249406 xyzbrentoil worth 25m,neutral,0.7722787261009216
"If you are using Bitcoin on the daily I want to follow you. The more people that understand Bitcoin the better this world becomes. 

A Peer-to-Peer Electronic Cash System. https://t.co/lMWw72OpCZ",2026-03-27 01:39:54+00:00,,11,2,1,if you are using bitcoin on the daily i want to follow you the more people that understand bitcoin the better this world becomes a peertopeer electronic cash system,neutral,0.8703237175941467
"GameStop's latest SEC filing reveals it pledged its 4,710 $BTC as collateral for a covered call strategy, ending speculation of a sale and potentially shifting momentum in the crypto market, with traders now watching key support levels. 🚀📉🔐",2026-03-27 01:39:53+00:00,,0,0,0,gamestops latest sec filing reveals it pledged its 4710 as collateral for a covered call strategy ending speculation of a sale and potentially shifting momentum in the crypto market with traders now watching key support levels,positive,0.929487407207489
"🚨 SCAM ALERT 🚨— #Novabase
Flagged for fraudulent activity — denied payouts and blocked withdrawals. Stop all engagement now.

#CryptoScam #CryptoRecovery #Dubai #InvestorWarning #PigButcheringScam #BTC #Ethereum #DeFi #Web3 #ScamAlert #CryptoNews #NFT https://t.co/WnAFZCscjF",2026-03-27 01:39:49+00:00,,0,0,0,scam alert novabase flagged for fraudulent activity denied payouts and blocked withdrawals stop all engagement now cryptoscam cryptorecovery dubai investorwarning pigbutcheringscam btc ethereum defi web3 scamalert cryptonews nft,neutral,0.6437562704086304
"Bitcoin above $80,000 in April

Bookmark this",2026-03-27 01:39:45+00:00,,4,2,2,bitcoin above 000 in april bookmark this,neutral,0.4763188660144806
"🚨 SCAM ALERT 🚨— #Novabase
Flagged for fraudulent activity — denied payouts and blocked withdrawals. Stop all engagement now.

#CryptoScam #CryptoRecovery #Dubai #InvestorWarning #PigButcheringScam #BTC #Ethereum #DeFi #Web3 #ScamAlert #CryptoNews #NFT https://t.co/wuFeQPrzsj",2026-03-27 01:39:37+00:00,,0,0,0,scam alert novabase flagged for fraudulent activity denied payouts and blocked withdrawals stop all engagement now cryptoscam cryptorecovery dubai investorwarning pigbutcheringscam btc ethereum defi web3 scamalert cryptonews nft,neutral,0.6437562704086304
Bitcoin is Chuck Morris https://t.co/iundX5mEAz,2026-03-27 01:39:27+00:00,,2,0,0,bitcoin is chuck morris,neutral,0.9222866296768188
"MASSIVE CRASH:

One TRILLION dollar wiped out from US stocks.

$70,000,000,000 BILLION wiped out from crypto today.

$XAU 

$BTC https://t.co/XNaL5GShHI",2026-03-27 01:39:23+00:00,,1,0,0,massive crash one trillion dollar wiped out from us stocks 000000000 billion wiped out from crypto today,negative,0.5999259352684021
"Owning an OnChainMonkey Genesis @OnChainMonkey means holding a piece of NFT history. It was one of the first 10K PFP collections fully on-chain on Ethereum and later migrated natively to Bitcoin Ordinals.

Get one while you still can! https://t.co/38B3iSvZla",2026-03-27 01:39:20+00:00,,12,4,0,owning an onchainmonkey genesis means holding a piece of nft history it was one of the first 10k pfp collections fully onchain on ethereum and later migrated natively to bitcoin ordinals get one while you still can,neutral,0.9292681813240051
"🧱 No need for expensive machines anymore — Bitcell is revolutionizing Bitcoin mining!
  
  ⚡️ You can now mine Bitcoin from your mobile phone with @bitcell_app in just ONE click!

🔋 I just mined 12.00 $BTCL!

👉 Start mining now at https://t.co/35GY3PudPb",2026-03-27 01:39:17+00:00,,0,0,0,no need for expensive machines anymore bitcell is revolutionizing bitcoin mining you can now mine bitcoin from your mobile phone with in just one click i just mined 1200 start mining now at,neutral,0.9016282558441162
"💱 FOREX SIGNAL

💎 USD/CNH
📈 BUY
📍 Entry: 6.91747
🟢 TP1: 6.918421
❌ SL: 6.91344

⬇️ https://t.co/9aLGacsV2w

#USD #TradingSignal #USOIL $RNDR $BTC #pumpsignal $SAND",2026-03-27 01:39:01+00:00,,0,0,0,forex signal usdcnh buy entry 691747 tp1 6918421 sl 691344 usd tradingsignal usoil pumpsignal,neutral,0.9157629013061523
How do you feel about the market today? $BTC $XAU $HOOD https://t.co/J3YZu7M2cA,2026-03-27 01:39:01+00:00,,0,0,0,how do you feel about the market today,neutral,0.9215241074562073
"Everyone is panicking, but look at the data:

🔹 BTC Dominance climbing to 56%+
🔹 Fear &amp; Greed Index at a rare 13 (Extreme Fear)
🔹 Regulatory clarity on the horizon with the CLARITY Act https://t.co/8lMxkD905i",2026-03-27 01:39:01+00:00,,0,0,0,everyone is panicking but look at the data btc dominance climbing to 56 fear amp greed index at a rare 13 extreme fear regulatory clarity on the horizon with the clarity act,positive,0.5191211700439453
"$B just BROKE the $0.2082 resistance, PUMPING +2.92% to $0.2119 on a 6.86M USD volume spike 🚀

With Bitcoin nearing $71K and exchange supply at a 7-year low, this moon setup targets $0.2216 next! https://t.co/8Wei2pPZyE",2026-03-27 01:38:52+00:00,,0,0,0,just broke the 2082 resistance pumping 292 to 2119 on a 686m usd volume spike with bitcoin nearing and exchange supply at a 7year low this moon setup targets 2216 next,negative,0.8281291723251343
"Should BITCOIN cross  78,600  in next  5 minutes saying beautiful Namaste India 🇮🇳 Har Har Mahadev 🇮🇳  ?",2026-03-27 01:38:48+00:00,,0,0,0,should bitcoin cross 78600 in next 5 minutes saying beautiful namaste india har har mahadev,neutral,0.8468950986862183
"Speed isn’t a feature anymore.

It’s the edge.

BTC → alt
done before most platforms even load.
No delays. No friction.
Just execution.

https://t.co/avx7QQr0yY 🚀

#Crypto #Bitcoin #DeFi #Altcoins #Web3 https://t.co/jJWCRdZ5xy",2026-03-27 01:38:48+00:00,,15,0,15,speed isnt a feature anymore its the edge btc alt done before most platforms even load no delays no friction just execution crypto bitcoin defi altcoins web3,neutral,0.9467242956161499
"Join Predict Market using my invite code and get 300 XP bonus!

MNYh4o

I found an interesting market on @preditmarket!

Will BTC trimmed mean be below $60000.00 by 11:59 PM ET on Mar 31, 2026?

Make your prediction: https://t.co/rrcAlOQZBx

#predit_market #prediction",2026-03-27 01:38:46+00:00,,0,0,0,join predict market using my invite code and get 300 xp bonus mnyh4o i found an interesting market on will btc trimmed mean be below 00 by 1159 pm et on mar 31 2026 make your prediction predit_market prediction,neutral,0.9028438329696655
